Return,Volatility,Sharpe,Weight_TSLA,Weight_BND,Weight_SPY
0.11532622198643525,0.11934875382640912,0.6311437662432239,0.0920426696002183,0.46251367888786177,0.44544365151192
0.1440450089756625,0.15020246880451715,0.6926983943990505,0.1722444913552707,0.43145352117424746,0.39630198747048173
0.23063173053434252,0.2775635347262295,0.6868039446261165,0.47510215074446516,0.48994773306959627,0.03495011618593856
0.1697692765219998,0.18235999393513966,0.7116104454804659,0.24914234166943572,0.41623853247322595,0.3346191258573384
0.25368373711871894,0.30271184440185434,0.7058981703902233,0.5103871672217607,0.3925192810723451,0.09709355170589415
0.06585793630936655,0.07652079700904788,0.337920373546411,0.09542773597063986,0.8687219133316784,0.035850350697681756
0.17506647438600428,0.19137820387600224,0.7057568294115486,0.27874430454412147,0.4474133663741782,0.27384232908170014
0.17137221088083796,0.18534621233404316,0.7087936096804087,0.26056726240867273,0.43182080502057174,0.30761193257075553
0.17208745704570483,0.1910755126706138,0.6912840646064587,0.29127769648123036,0.5026012875490511,0.20612101596971846
0.2341692230079678,0.277628233193498,0.6993857244793906,0.4660696750546969,0.43899357254231675,0.0949367524029863
0.19190581917167468,0.22316509452401517,0.680688077567291,0.3682357482509016,0.5350254720746481,0.0967387796744503
0.07871944171452062,0.08658471885691117,0.44718562612079266,0.11128763757180309,0.8048266345173303,0.0838857279108666
0.13908489384750863,0.16214273143117586,0.611096735406649,0.26869638895352427,0.7116999658074457,0.019603645239030004
0.32329817635916724,0.3931804470928001,0.7205296663501226,0.6706269848663613,0.23207701932877753,0.09729599580486108
0.2068281266679494,0.2258164697138646,0.7387774987331074,0.31624561412275765,0.28547410230953346,0.39828028356770884
0.21456609456597175,0.2482259378211649,0.7032548495868244,0.40375506735015465,0.4413308072690872,0.15491412538075816
0.12221095409658916,0.12659178753223543,0.6494177521243619,0.1022771717567799,0.43265865230159506,0.465064175941625
0.28834345118452276,0.33990420753686507,0.7306277641696687,0.5579867712897668,0.2324422111043766,0.20957101760585656
0.24111901050051107,0.26657724755765744,0.7544492725584596,0.37911273604092816,0.16641010535718054,0.4544771586018912
0.24866664272135441,0.279796918696721,0.7457789159841802,0.421146093062061,0.2104688661579773,0.36838504077996176
0.26988527051540373,0.30055660053715877,0.7648651538663589,0.4286640444310857,0.058585795732570244,0.5127501598363441
0.1768952774280272,0.1978247720635265,0.6920027052227143,0.30588738307706004,0.5003497763056715,0.19376284061726856
0.32118312927464404,0.39722732087718515,0.7078645261703445,0.6912234553825184,0.30041133569149675,0.008365208925984973
0.3489141999212242,0.4164547233214706,0.7417713922355168,0.687989483408438,0.06936770914366172,0.24264280744790023
0.2155464378387383,0.24472950762529425,0.7173080170925598,0.38400197171744316,0.38422232592455136,0.23177570235800535
0.24628500886224383,0.2852783153202151,0.7231009080753159,0.4600219873486305,0.32649992160104235,0.21347809105032706
0.1547120333731654,0.16207049007636695,0.7077909946413659,0.1874272954159145,0.38351661934796427,0.42905608523612127
0.23229278465399839,0.27820376266076424,0.6911940471792831,0.47331827715419333,0.4721457723262461,0.05453595051956057
0.2769310358222453,0.3099766960807974,0.7643511232227849,0.4488576828064392,0.052254511800085425,0.4988878053934755
0.1600573395629811,0.17588201649123322,0.6826015641511894,0.2627923584695226,0.5283482683182528,0.20885937321222478
0.16242796030277323,0.17453902374104116,0.7014360323477934,0.11459527314208412,0.1399725675252343,0.7454321593326817
0.36713671645726886,0.449834498727983,0.7272379450271776,0.7694566580447322,0.1258609559296832,0.10468238602558465
0.27480114498139824,0.30666187256482785,0.765667877188618,0.43931596853326993,0.04560250826985581,0.5150815231968743
0.383607213181729,0.4719037149916096,0.728129917747815,0.8095128111230768,0.09324404229409873,0.09724314658282444
0.2940312220909891,0.34698900963376317,0.7321016373374813,0.5698005497093748,0.2161475272317473,0.21405192305887794
0.19315356678919107,0.21029219619516615,0.7282893495822053,0.2959887116196554,0.34494960048935946,0.35906168789098514
0.2982128560104677,0.3626319512894408,0.7120521374145843,0.6210158139641637,0.3101538607598371,0.06883032527599905
